txn_id,timestamp,sender_account,receiver_account,amount,txn_type,is_fraud,amount_log,hour_of_day,day_of_week,is_weekend,is_night,is_cross_branch,amount_bucket,type_NEFT,type_UPI,type_ATM,type_DEPOSIT,type_IMPS,channel_mobile,channel_internet,is_new_receiver,is_cross_bank_upi,upi_new_recv_risk,receiver_total_recv_count,sender_total_unique_receivers,sender_txn_count_1h,sender_txn_count_24h,sender_avg_amount,sender_std_amount,amount_deviation,sender_unique_receivers_1h,time_since_last_txn_min,hour_velocity_ratio,near_any_threshold,near_50k_threshold,near_100k_threshold,near_1m_threshold,is_round_10k,is_round_1k,high_velocity_1h,high_velocity_24h,rapid_succession,amount_gt_5x_avg,sender_mule_score,sender_in_ring,sender_passthrough_ratio,sender_is_new_account,receiver_mule_score,receiver_in_ring,receiver_unique_senders_total,receiver_is_pure_receiver,receiver_is_suspected_mule,receiver_is_new_account,kyc_risk_flag,cibil_high_txn_flag
TXN_00000075,2026-03-01 01:25:07,C1556520190,C1664439369,2869.65,IMPS,0,7.962293763946991,1,6,1,1,1,1.0,0,0,0,0,1,0,1,1,0,0,1,1,1.0,1.0,2869.65,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.08,0,4,1,0,0,0,0
TXN_00000076,2026-03-01 01:25:19,C2030707995,M1300399812,6598.82,UPI,0,8.794797654915337,1,6,1,1,1,2.0,0,1,0,0,0,1,0,1,1,0,1,1,1.0,1.0,6598.82,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000077,2026-03-01 01:25:27,C1055104416,M1563634025,5635.6,UPI,0,8.637036325833462,1,6,1,1,1,2.0,0,1,0,0,0,0,1,1,1,0,1,1,1.0,1.0,5635.6,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000078,2026-03-01 01:25:30,C1495608502,C1590550415,1724887.05,NEFT,0,14.36067270779087,1,6,1,1,1,4.0,1,0,0,0,0,0,1,1,0,0,3,1,1.0,1.0,1724887.05,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.2,0,10,1,0,0,0,0
TXN_00000079,2026-03-01 01:25:52,C990684641,C721748895,33349.84,ATM,0,10.41483823843287,1,6,1,1,1,2.0,0,0,1,0,0,1,0,1,0,0,1,1,1.0,1.0,33349.84,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.04,0,2,1,0,0,0,0
TXN_00000080,2026-03-01 01:26:09,C1502616653,M378327915,3697.26,UPI,0,8.215617717750302,1,6,1,1,1,1.0,0,1,0,0,0,0,1,1,1,0,1,1,1.0,1.0,3697.26,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000081,2026-03-01 01:26:12,C1448805967,C1225616405,13289.87,DEPOSIT,0,9.49483261231865,1,6,1,1,1,2.0,0,0,0,1,0,1,0,1,0,0,1,1,1.0,1.0,13289.87,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.12,0,6,1,0,0,0,0
TXN_00000082,2026-03-01 01:27:30,C137533655,C1848415041,20128.0,NEFT,1,9.909916840301031,1,6,1,1,1,2.0,1,0,0,0,0,0,1,1,0,0,1,1,1.0,1.0,20128.0,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000083,2026-03-01 01:28:32,C2094115865,M49547843,3620.25,UPI,0,8.19457454908356,1,6,1,1,0,1.0,0,1,0,0,0,0,1,1,0,0,1,1,1.0,1.0,3620.25,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000084,2026-03-01 01:28:50,C669725336,C1782580546,11136.72,NEFT,0,9.318092824670394,1,6,1,1,1,2.0,1,0,0,0,0,1,0,1,0,0,1,1,1.0,1.0,11136.72,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.1,0,5,1,0,0,0,0
TXN_00000085,2026-03-01 01:29:04,C1068945248,M937277082,2618.76,UPI,0,7.870837989505891,1,6,1,1,1,1.0,0,1,0,0,0,0,1,1,1,0,1,1,1.0,1.0,2618.76,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000086,2026-03-01 01:29:25,C2115087165,M1604616170,4029.56,UPI,0,8.301660603103363,1,6,1,1,1,1.0,0,1,0,0,0,1,0,1,1,0,1,1,1.0,1.0,4029.56,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000087,2026-03-01 01:29:55,C1002041276,M485475507,2444.49,UPI,0,7.8020007908277265,1,6,1,1,1,1.0,0,1,0,0,0,1,0,1,1,0,1,1,1.0,1.0,2444.49,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000088,2026-03-01 01:29:56,C425015667,C466505482,12872.92,IMPS,0,9.462958838518373,1,6,1,1,0,2.0,0,0,0,0,1,0,1,1,0,0,1,1,1.0,1.0,12872.92,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.16,0,8,1,0,0,0,0
TXN_00000089,2026-03-01 01:30:03,C1123166613,M1765690649,982.67,UPI,0,6.891290474950891,1,6,1,1,1,1.0,0,1,0,0,0,0,1,1,0,0,1,1,1.0,1.0,982.67,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000090,2026-03-01 01:30:15,C992743048,C1749186397,80333.28,NEFT,0,11.293951707967613,1,6,1,1,1,3.0,1,0,0,0,0,0,1,1,0,0,1,1,1.0,1.0,80333.28,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.04,0,2,1,0,0,0,0
TXN_00000091,2026-03-01 01:30:49,C827035437,M1716164115,9314.84,UPI,0,9.139471456103632,1,6,1,1,1,2.0,0,1,0,0,0,1,0,1,1,0,1,1,1.0,1.0,9314.84,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000092,2026-03-01 01:32:18,C2044337856,M435914790,3943.17,UPI,0,8.279993818241875,1,6,1,1,0,1.0,0,1,0,0,0,0,1,1,1,0,1,1,1.0,1.0,3943.17,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000093,2026-03-01 01:32:27,C2121317689,M15094126,5570.5,UPI,0,8.62541959648711,1,6,1,1,1,2.0,0,1,0,0,0,1,0,1,1,0,1,1,1.0,1.0,5570.5,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000094,2026-03-01 01:32:30,C1618099562,C1688019098,131011.3,DEPOSIT,0,11.783046490905376,1,6,1,1,1,4.0,0,0,0,1,0,0,1,1,0,0,1,1,1.0,1.0,131011.3,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.04,0,2,1,0,0,0,0
TXN_00000095,2026-03-01 01:32:43,C359806817,M824900551,7538.0,UPI,0,8.927844826211702,1,6,1,1,1,2.0,0,1,0,0,0,0,1,1,1,0,1,1,1.0,1.0,7538.0,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000096,2026-03-01 01:33:12,C1899609393,M429639728,12273.24,UPI,0,9.415258036285657,1,6,1,1,1,2.0,0,1,0,0,0,1,0,1,1,1,1,1,1.0,1.0,12273.24,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000097,2026-03-01 01:33:23,C1720865719,M1392886653,5237.7,UPI,0,8.563828654932221,1,6,1,1,1,2.0,0,1,0,0,0,0,1,1,1,0,1,1,1.0,1.0,5237.7,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000098,2026-03-01 01:33:47,C137123763,C998351292,68988.21,DEPOSIT,0,11.141705394539674,1,6,1,1,1,3.0,0,0,0,1,0,1,0,1,0,0,1,1,1.0,1.0,68988.21,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.14,0,7,1,0,0,0,0
TXN_00000099,2026-03-01 01:33:55,C1789282489,M600199331,9614.73,UPI,0,9.171155578177794,1,6,1,1,1,2.0,0,1,0,0,0,1,0,1,1,0,1,1,1.0,1.0,9614.73,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000100,2026-03-01 01:33:57,C1278839936,C985934102,257348.03,DEPOSIT,0,12.458188535887864,1,6,1,1,1,4.0,0,0,0,1,0,1,0,1,0,0,2,1,1.0,1.0,257348.03,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.12,0,6,1,0,0,0,0
TXN_00000101,2026-03-01 01:34:13,C1298330822,C1711105800,1072.36,IMPS,0,6.978549194282216,1,6,1,1,1,1.0,0,0,0,0,1,0,1,1,0,0,1,1,1.0,1.0,1072.36,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.08,0,4,1,0,0,0,0
TXN_00000102,2026-03-01 01:34:13,C1636178473,C997608398,251241.14,ATM,0,12.434172454283992,1,6,1,1,0,4.0,0,0,1,0,0,1,0,1,0,0,1,1,1.0,1.0,251241.14,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.14,0,7,1,0,0,0,0
TXN_00000103,2026-03-01 01:34:53,C500885941,M1115381650,4111.34,UPI,0,8.321747488541702,1,6,1,1,1,1.0,0,1,0,0,0,1,0,1,1,0,1,1,1.0,1.0,4111.34,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000104,2026-03-01 01:34:57,C1892869131,C33524623,3039.84,IMPS,0,8.019889072021565,1,6,1,1,1,1.0,0,0,0,0,1,1,0,1,0,0,1,1,1.0,1.0,3039.84,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.1,0,5,1,0,0,0,0
TXN_00000105,2026-03-01 01:36:33,C2144496344,M412375354,4195.41,UPI,0,8.341984676849439,1,6,1,1,1,1.0,0,1,0,0,0,0,1,1,1,0,1,1,1.0,1.0,4195.41,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000106,2026-03-01 01:36:37,C1464652578,M1170399398,4564.51,UPI,0,8.426285506394594,1,6,1,1,1,1.0,0,1,0,0,0,1,0,1,1,0,1,1,1.0,1.0,4564.51,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000107,2026-03-01 01:36:47,C1275464847,C1364913072,25071.46,ATM,1,10.129525311587674,1,6,1,1,1,2.0,0,0,1,0,0,1,0,1,0,0,1,1,1.0,1.0,25071.46,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.1704,0,0.5014392287845757,0,0.12,0,6,1,0,0,0,0
TXN_00000108,2026-03-01 01:36:50,C1639765351,C1789550256,311449.38,DEPOSIT,0,12.648995310781082,1,6,1,1,1,4.0,0,0,0,1,0,0,1,1,0,0,1,1,1.0,1.0,311449.38,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.2,0,10,1,0,0,0,0
TXN_00000109,2026-03-01 01:36:52,C1420196421,C972765878,2806.0,NEFT,1,7.939871576361883,1,6,1,1,1,1.0,1,0,0,0,0,1,0,1,0,0,1,1,1.0,1.0,2806.0,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.08,0,4,1,0,0,0,0
TXN_00000110,2026-03-01 01:37:03,C1947941827,C1789550256,138857.19,NEFT,0,11.841208475511092,1,6,1,1,1,4.0,1,0,0,0,0,0,1,1,0,0,2,1,1.0,1.0,138857.19,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.2,0,10,1,0,0,0,1
TXN_00000111,2026-03-01 01:37:22,C1172417096,M314966354,13.54,UPI,0,2.6769034721053733,1,6,1,1,0,0.0,0,1,0,0,0,1,0,1,1,0,1,1,1.0,1.0,13.54,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000112,2026-03-01 01:37:35,C555943503,C665576141,957339.52,NEFT,0,13.771914427417753,1,6,1,1,1,4.0,1,0,0,0,0,1,0,1,0,0,1,1,1.0,1.0,957339.52,1.0,0.0,1.0,9999.0,10.0,1,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0.12,0,6,1,0,0,0,0
TXN_00000113,2026-03-01 01:37:48,C1716855490,C1916720513,94087.34,NEFT,0,11.451989407162639,1,6,1,1,1,3.0,1,0,0,0,0,1,0,1,0,0,1,1,1.0,1.0,94087.34,1.0,0.0,1.0,9999.0,10.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0.16,0,8,1,0,0,0,0
TXN_00000114,2026-03-01 01:37:55,C2008547236,C564160838,216806.48,DEPOSIT,0,12.286765049797472,1,6,1,1,1,4.0,0,0,0,1,0,0,1,1,0,0,1,1,1.0,1.0,216806.48,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.06,0,3,1,0,0,0,0
TXN_00000115,2026-03-01 01:38:03,C2103569615,C1318822808,221297.05,NEFT,0,12.307265714432312,1,6,1,1,1,4.0,1,0,0,0,0,1,0,1,0,0,1,1,1.0,1.0,221297.05,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.1,0,5,1,0,0,0,0
TXN_00000116,2026-03-01 01:38:04,C94748968,M1944815218,4881.52,UPI,0,8.493416759004605,1,6,1,1,1,1.0,0,1,0,0,0,1,0,1,1,0,1,1,1.0,1.0,4881.52,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000117,2026-03-01 01:38:13,C138933223,M1774897456,16859.52,UPI,0,9.732730073310366,1,6,1,1,1,2.0,0,1,0,0,0,1,0,1,1,1,1,1,1.0,1.0,16859.52,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000118,2026-03-01 01:38:19,C271614685,C681979935,8607.73,IMPS,0,9.060532083638552,1,6,1,1,1,2.0,0,0,0,0,1,1,0,1,0,0,1,1,1.0,1.0,8607.73,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.04,0,2,1,0,0,0,0
TXN_00000119,2026-03-01 01:38:51,C49318987,M1058650291,2284.54,UPI,0,7.734357599259426,1,6,1,1,1,1.0,0,1,0,0,0,0,1,1,1,0,1,1,1.0,1.0,2284.54,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000120,2026-03-01 01:38:59,C248483913,C248609774,2223005.62,NEFT,0,14.614371170899615,1,6,1,1,1,4.0,1,0,0,0,0,1,0,1,0,0,1,1,1.0,1.0,2223005.62,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.2,0,12,1,0,0,0,0
TXN_00000121,2026-03-01 01:39:12,C1810518740,M295180183,106.81,UPI,0,4.680370418551027,1,6,1,1,1,0.0,0,1,0,0,0,0,1,1,1,0,1,1,1.0,1.0,106.81,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000122,2026-03-01 01:39:16,C5021240,M1562249660,14736.92,UPI,0,9.598179043167281,1,6,1,1,1,2.0,0,1,0,0,0,1,0,1,0,1,1,1,1.0,1.0,14736.92,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000123,2026-03-01 01:39:30,C711310213,C932583850,497424.19,ATM,0,13.117200452414506,1,6,1,1,1,4.0,0,0,1,0,0,1,0,1,0,0,1,1,1.0,1.0,497424.19,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.1,0,5,1,0,0,0,0
TXN_00000124,2026-03-01 01:39:50,C108982313,C1870252780,6606.47,IMPS,0,8.795956106173017,1,6,1,1,1,2.0,0,0,0,0,1,1,0,1,0,0,1,1,1.0,1.0,6606.47,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.1,0,5,1,0,0,0,0
TXN_00000126,2026-03-01 01:39:55,C598357562,M1593224710,5086.48,UPI,0,8.534537898539192,1,6,1,1,1,2.0,0,1,0,0,0,0,1,1,1,0,1,1,1.0,1.0,5086.48,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000125,2026-03-01 01:39:55,C169880779,C1286084959,176334.26,NEFT,0,12.080142348388629,1,6,1,1,1,4.0,1,0,0,0,0,1,0,1,0,0,1,1,1.0,1.0,176334.26,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.16,0,8,1,0,0,0,0
TXN_00000127,2026-03-01 01:41:03,C1251219927,C1782113663,250968.18,NEFT,0,12.433085421730132,1,6,1,1,1,4.0,1,0,0,0,0,1,0,1,0,0,1,1,1.0,1.0,250968.18,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.16,0,8,1,0,0,0,0
TXN_00000128,2026-03-01 01:41:17,C1871542036,C747464370,198137.4,ATM,0,12.196721055396003,1,6,1,1,1,4.0,0,0,1,0,0,0,1,1,0,0,2,1,1.0,1.0,198137.4,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.08,0,4,1,0,0,0,0
TXN_00000129,2026-03-01 01:41:21,C1635772897,C1983025922,35063.63,ATM,1,10.464948209083028,1,6,1,1,1,2.0,0,0,1,0,0,0,1,1,0,0,1,1,1.0,1.0,35063.63,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.08,0,4,1,0,0,0,0
TXN_00000130,2026-03-01 01:41:54,C619199769,C728885526,8261.33,DEPOSIT,0,9.019461909061741,1,6,1,1,1,2.0,0,0,0,1,0,1,0,1,0,0,1,1,1.0,1.0,8261.33,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.06,0,3,1,0,0,0,0
TXN_00000131,2026-03-01 01:41:58,C2015301874,C1335050193,102153.86,ATM,0,11.534245176206525,1,6,1,1,1,4.0,0,0,1,0,0,1,0,1,0,0,2,1,1.0,1.0,102153.86,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.12,0,6,1,0,0,0,0
TXN_00000132,2026-03-01 01:42:08,C1231006815,M1979787155,9839.64,UPI,0,9.194276028581655,1,6,1,1,1,2.0,0,1,0,0,0,1,0,1,1,0,1,1,1.0,1.0,9839.64,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000133,2026-03-01 01:42:09,C716972621,C985934102,360997.83,DEPOSIT,0,12.796629996312536,1,6,1,1,1,4.0,0,0,0,1,0,1,0,1,0,0,3,1,1.0,1.0,360997.83,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.12,0,6,1,0,0,0,0
TXN_00000134,2026-03-01 01:42:10,C1544078442,M1291367132,12121.5,UPI,0,9.402818508979507,1,6,1,1,1,2.0,0,1,0,0,0,0,1,1,1,1,1,1,1.0,1.0,12121.5,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000135,2026-03-01 01:42:39,C962700314,C401424608,521419.58,DEPOSIT,0,13.164312250358519,1,6,1,1,1,4.0,0,0,0,1,0,1,0,1,0,0,1,1,1.0,1.0,521419.58,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.06,0,3,1,0,0,0,0
TXN_00000136,2026-03-01 01:42:51,C636959006,C1686100174,1260.62,IMPS,0,7.140151888408398,1,6,1,1,1,1.0,0,0,0,0,1,1,0,1,0,0,1,1,1.0,1.0,1260.62,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.1,0,5,1,0,0,0,0
TXN_00000137,2026-03-01 01:42:54,C913242382,C146305349,7322.98,DEPOSIT,0,8.898909175042448,1,6,1,1,1,2.0,0,0,0,1,0,1,0,1,0,0,1,1,1.0,1.0,7322.98,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.14,0,7,1,0,0,0,0
TXN_00000138,2026-03-01 01:42:58,C200404000,M1894758168,4059.25,UPI,0,8.308999827054713,1,6,1,1,1,1.0,0,1,0,0,0,1,0,1,1,0,1,1,1.0,1.0,4059.25,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000139,2026-03-01 01:43:00,C1990733619,M1806378373,973.18,UPI,0,6.881596091496339,1,6,1,1,1,1.0,0,1,0,0,0,1,0,1,1,0,1,1,1.0,1.0,973.18,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000140,2026-03-01 01:43:17,C1373577787,C33524623,386683.04,ATM,0,12.865363204439552,1,6,1,1,1,4.0,0,0,1,0,0,1,0,1,0,0,2,1,1.0,1.0,386683.04,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.1,0,5,1,0,0,0,0
TXN_00000141,2026-03-01 01:43:24,C1538511917,M1542856295,4043.76,UPI,0,8.305177495223079,1,6,1,1,1,1.0,0,1,0,0,0,0,1,1,0,0,1,1,1.0,1.0,4043.76,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000142,2026-03-01 01:43:51,C1118430673,C339924917,20128.0,ATM,1,9.909916840301031,1,6,1,1,1,2.0,0,0,1,0,0,1,0,1,0,0,1,1,1.0,1.0,20128.0,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.08,0,4,1,0,0,0,0
TXN_00000143,2026-03-01 01:44:20,C885910946,M1860591867,2599.46,UPI,0,7.8634436314374545,1,6,1,1,1,1.0,0,1,0,0,0,1,0,1,1,0,1,1,1.0,1.0,2599.46,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000144,2026-03-01 01:44:26,C2063786038,M623131585,9642.19,UPI,0,9.174007245728076,1,6,1,1,1,2.0,0,1,0,0,0,0,1,1,1,0,1,1,1.0,1.0,9642.19,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000145,2026-03-01 01:44:28,C1227224309,M450438867,4213.36,UPI,0,8.346253020235887,1,6,1,1,1,1.0,0,1,0,0,0,0,1,1,1,0,1,1,1.0,1.0,4213.36,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000146,2026-03-01 01:44:35,C486662053,M1244775150,7020.05,UPI,0,8.856668058484557,1,6,1,1,1,2.0,0,1,0,0,0,1,0,1,0,0,1,1,1.0,1.0,7020.05,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000147,2026-03-01 01:44:45,C2000648320,M142099757,8348.1,UPI,0,9.029909027604605,1,6,1,1,1,2.0,0,1,0,0,0,1,0,1,1,0,1,1,1.0,1.0,8348.1,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000148,2026-03-01 01:45:15,C388802347,C1170794006,517915.91,ATM,0,13.157570102969892,1,6,1,1,1,4.0,0,0,1,0,0,1,0,1,0,0,2,1,1.0,1.0,517915.91,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.14,0,7,1,0,0,0,0
TXN_00000149,2026-03-01 01:45:22,C939254952,M55755528,1849.56,UPI,0,7.523243574969853,1,6,1,1,1,1.0,0,1,0,0,0,1,0,1,1,0,1,1,1.0,1.0,1849.56,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000150,2026-03-01 01:45:29,C1893899796,M991671211,892.53,UPI,0,6.795179909861233,1,6,1,1,1,1.0,0,1,0,0,0,0,1,1,1,0,1,1,1.0,1.0,892.53,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
TXN_00000151,2026-03-01 01:45:34,C1009218257,M936380963,2432.88,UPI,0,7.797241970770894,1,6,1,1,1,1.0,0,1,0,0,0,1,0,1,1,0,1,1,1.0,1.0,2432.88,1.0,0.0,1.0,9999.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.02,0,1,1,0,0,0,0
